  11:20AM,All summaries ,99937.77778,255862.53,13782.72,95.66,47.02857143,78.36,38.368,48.095
  11:25AM,All summaries ,99937.77778,255862.53,13782.72,95.37,47.02857143,78.36,38.368,48.095
  11:30AM,All summaries ,99937.77778,255862.53,13782.72,95.47,47.02857143,78.36,38.368,48.095
  11:35AM,All summaries ,99937.77778,255862.53,13782.72,94.92,47.02857143,78.36,38.368,48.095
  11:40AM,All summaries ,99937.77778,255862.53,13782.72,95.87,47.02857143,78.36,38.368,48.095
  11:45AM,All summaries ,99937.77778,255862.53,13782.72,96.1,47.02857143,78.36,38.368,48.095
  11:50AM,All summaries ,99937.77778,255862.53,13782.72,95.88,47.02857143,78.36,38.368,48.095
  11:55AM,All summaries ,99937.77778,255862.53,13782.72,96.7,47.02857143,78.36,38.368,48.095
  12:00PM,All summaries ,99937.77778,255862.53,13782.72,87.45,47.02857143,78.36,38.368,48.095
  12:05PM,All summaries ,99937.77778,255862.53,13782.72,89.51,47.02857143,78.36,38.368,48.095
  12:10PM,All summaries ,99937.77778,255862.53,13782.72,85.33,47.02857143,78.36,38.368,48.095
  12:15PM,All summaries ,99937.77778,255862.53,13782.72,97.51,47.02857143,78.36,38.368,48.095
  12:20PM,All summaries ,99937.77778,255862.53,13782.72,96.49,47.02857143,78.36,38.368,48.095
  12:25PM,All summaries ,99937.77778,255862.53,13782.72,96.71,47.02857143,78.36,38.368,48.095
  12:30PM,All summaries ,99937.77778,255862.53,13782.72,95.89,47.02857143,78.36,38.368,48.095
  12:35PM,All summaries ,99937.77778,255862.53,13782.72,95.95,47.02857143,78.36,38.368,48.095
  12:40PM,All summaries ,99937.77778,255862.53,13782.72,95.38,47.02857143,78.36,38.368,48.095
  12:45PM,All summaries ,99937.77778,255862.53,13782.72,95.2,47.02857143,78.36,38.368,48.095
  12:50PM,All summaries ,99937.77778,255862.53,13782.72,95.64,47.02857143,78.36,38.368,48.095
  12:55PM,All summaries ,99937.77778,255862.53,13782.72,95.91,47.02857143,78.36,38.368,48.095
  1:00PM,All summaries ,99937.77778,255862.53,13782.72,94.35,47.02857143,78.36,38.368,48.095
  1:05PM,All summaries ,99937.77778,255862.53,13782.72,95.74,47.02857143,78.36,38.368,48.095
  1:10PM,All summaries ,99937.77778,255862.53,13782.72,95.87,47.02857143,78.36,38.368,48.095
  1:15PM,All summaries ,99937.77778,255862.53,13782.72,95.98,47.02857143,78.36,38.368,48.095
  1:20PM,All summaries ,99937.77778,255862.53,13782.72,95.9,47.02857143,78.36,38.368,48.095
  1:25PM,All summaries ,99937.77778,255862.53,13782.72,95.45,47.02857143,78.36,38.368,48.095
  1:30PM,All summaries ,99937.77778,255862.53,13782.72,95.68,47.02857143,78.36,38.368,48.095
  1:35PM,All summaries ,99937.77778,255862.53,13782.72,94.66,47.02857143,78.36,38.368,48.095
  1:40PM,All summaries ,99937.77778,255862.53,13782.72,95.21,47.02857143,78.36,38.368,48.095
